ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",cover red all,5,cover,11,"[(72, 37), (90, 19), (59, 62), 'pass', (19, 63), (37, 64), (77, 37), 'pass', (95, 69), (106, 51), (78, 33)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",move blue C1,9,move,10,"[(87, 85), (55, 63), (105, 86), (59, 67), (72, 66), (78, 68), (96, 48), (79, 49), (83, 50), (101, 30)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",uncover blue all,3,uncover,5,"[(87, 107), (55, 89), (78, 62), (84, 71), (83, 64)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",fill nocolor B2,12,fill,13,"[(87, 63), (80, 64), (79, 65), (78, 47), (59, 46), (96, 45), (77, 27), (97, 28), (106, 29), 'pass', (57, 9), (75, 10), (55, 11)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",clear nocolor C,7,clear,7,"[(87, 65), (106, 41), (105, 94), (103, 76), (104, 92), (84, 74), (102, 61)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",uncover red all,5,uncover,15,"[(57, 94), (82, 76), (75, 92), (93, 74), (74, 93), (104, 75), (75, 58), (72, 37), (37, 40), (90, 22), (55, 90), (73, 72), (72, 73), 'pass', (81, 65)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",move blue A1,10,move,10,"[(59, 92), (78, 74), (79, 56), (83, 54), (96, 38), (84, 37), (101, 36), (103, 18), (87, 88), (105, 19)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",fill nocolor A2,12,fill,12,"[(55, 94), (81, 41), (73, 76), (80, 58), (91, 40), (72, 39), (90, 23), (79, 22), (78, 21), (97, 5), (96, 4), (98, 3)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",cover green all,3,cover,4,"[(59, 39), (83, 64), (78, 59), (96, 86)]"
63576,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'red', 'white', 'red', 'white', 'green', 'blue', 'blue', 'red', 'red', 'green', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'green', 'green', 'white', 'red', 'white', 'green', 'blue', 'green', 'green', 'red', 'red', 'blue', 'green', 'blue', 'green', 'blue', 'red', 'white']",clear nocolor A2,6,clear,6,"[(57, 37), (75, 19), (93, 54), (59, 36), (77, 92), (95, 74)]"
