ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",uncover green all,4,uncover,5,"[(76, 96), (94, 78), (68, 94), (70, 76), (83, 89)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",cover blue all,4,cover,9,"[(74, 50), (92, 69), (90, 62), (91, 82), (70, 58), (58, 70), (70, 59), 'pass', (69, 58)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",move red C,7,move,9,"[(75, 89), (81, 71), (90, 69), (91, 67), (74, 82), (92, 66), (77, 97), (76, 81), (95, 48)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",move blue C1,8,move,8,"[(80, 67), (98, 50), (77, 66), (76, 49), (75, 72), (93, 48), (81, 82), (99, 31)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",fill nocolor A1,14,fill,14,"[(80, 72), (98, 73), (81, 54), (99, 55), (83, 56), (100, 36), (101, 37), (85, 38), (68, 18), (86, 19), (84, 20), (70, 0), (102, 1), (103, 2)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",clear nocolor C,13,clear,14,"[(68, 72), (80, 73), (84, 97), (70, 96), (85, 78), (103, 79), (102, 80), (86, 61), (104, 82), (87, 62), (88, 60), (105, 42), (106, 63), (107, 43)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",uncover blue all,7,uncover,11,"[(75, 96), (84, 78), (81, 82), (85, 65), (80, 97), (99, 79), (68, 73), (70, 89), (86, 99), (76, 72), (79, 60)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",clear nocolor B,7,clear,9,"[(80, 72), (98, 73), (81, 54), (68, 55), (83, 56), (84, 36), (99, 57), (100, 58), (101, 59)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",cover green all,6,cover,6,"[(90, 56), (107, 67), (80, 63), (91, 82), (75, 65), (84, 69)]"
58601,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'green', 'red', 'blue', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'white', 'white', 'blue', 'blue', 'green', 'green', 'blue', 'blue', 'blue', 'red', 'red', 'red']",fill nocolor B1,16,fill,16,"[(90, 96), (91, 97), (74, 78), (92, 79), (75, 60), (76, 61), (77, 62), (95, 44), (93, 42), (94, 43), (81, 24), (68, 25), (83, 26), (84, 6), (85, 7), (103, 8)]"
