ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",uncover red all,7,uncover,11,"[(79, 76), (66, 58), (84, 69), 'pass', (54, 68), (85, 99), (72, 88), (58, 85), (82, 71), (80, 70), (85, 80)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",clear nocolor B2,4,clear,4,"[(83, 69), (82, 51), (101, 36), (100, 78)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",cover red all,5,cover,9,"[(89, 78), (54, 77), (86, 75), (82, 76), (106, 82), (74, 99), (87, 81), (107, 86), (105, 48)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",cover blue all,6,cover,8,"[(74, 73), (92, 55), (106, 76), (83, 99), (86, 69), (104, 81), (85, 64), (101, 61)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",clear nocolor A,9,clear,20,"[(91, 64), (94, 61), (54, 94), (85, 99), (74, 75), (66, 88), (92, 77), (72, 76), (90, 57), (96, 39), (39, 62), 'pass', (57, 81), (75, 85), (93, 63), (77, 93), (93, 46), (76, 43), (94, 44), (95, 25)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",uncover blue all,4,uncover,13,"[(80, 36), (85, 73), (73, 71), (86, 53), (66, 99), 'pass', (53, 86), (82, 81), (71, 68), 'pass', (89, 50), (106, 32), (87, 106)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",move blue B2,11,move,12,"[(79, 64), (66, 68), (84, 46), (85, 88), (87, 28), (94, 10), (105, 65), (91, 47), (80, 36), (98, 29), (89, 18), (107, 11)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",fill nocolor A1,12,fill,13,"[(93, 56), (95, 73), (96, 38), (66, 55), (80, 36), (85, 18), (103, 37), (79, 96), (86, 0), (97, 19), (89, 1), (104, 20), (106, 2)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",fill nocolor B2,14,fill,15,"[(79, 64), (94, 65), (91, 46), (80, 79), (86, 99), (98, 47), (87, 29), (105, 28), (89, 81), (107, 11), (85, 63), (104, 45), (79, 27), (106, 10), (54, 9)]"
16229,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'green', 'blue', 'white', 'green', 'red', 'blue', 'green', 'red', 'blue', 'red', 'red', 'red', 'blue', 'white', 'red', 'green', 'red', 'red', 'green', 'blue', 'green', 'blue']",move green A1,8,move,8,"[(86, 36), (80, 73), (85, 55), (104, 37), (83, 64), (101, 18), (106, 19), (89, 0)]"
