ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",fill nocolor B2,15,fill,32,"[(83, 100), (71, 83), (87, 65), (77, 82), (75, 60), (79, 42), (54, 47), (67, 79), (86, 80), (85, 81), (89, 61), (95, 62), (72, 63), (93, 64), (94, 43), (102, 44), (92, 45), (104, 46), (107, 26), (103, 27), (106, 29), (105, 25), (42, 11), (60, 7), (7, 9), 'pass', (9, 60), (91, 9), (9, 28), (90, 42), (25, 10), (42, 9)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",fill nocolor A2,13,fill,18,"[(75, 76), (98, 100), (93, 59), (83, 41), (91, 58), (67, 40), (54, 74), (99, 56), (72, 93), (101, 75), (71, 57), (87, 39), (100, 23), (78, 22), (96, 5), (79, 4), (85, 21), (103, 3)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",move green C,8,move,9,"[(83, 68), (98, 50), (77, 32), (79, 49), (95, 84), (78, 31), (96, 66), (75, 13), (93, 14)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",clear nocolor C2,6,clear,7,"[(87, 100), (54, 82), (71, 84), (106, 66), (105, 49), (89, 31), (107, 68)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",uncover green all,6,uncover,23,"[(83, 59), (99, 57), (78, 80), 'pass', (80, 61), (67, 43), (57, 74), (75, 25), (71, 88), (91, 78), (89, 76), (54, 56), (86, 99), (72, 91), (90, 58), (87, 100), (59, 90), (105, 40), (100, 83), (88, 65), (77, 100), 'pass', (78, 105)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",cover blue all,6,cover,16,"[(75, 74), 'pass', (77, 36), (78, 61), (61, 81), 'pass', (79, 88), (67, 84), (71, 100), (36, 73), (89, 82), 'pass', (97, 67), (74, 69), (96, 74), (95, 36)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",cover red all,6,cover,16,"[(67, 88), 'pass', (75, 73), 'pass', (94, 55), (78, 37), (83, 70), (99, 69), (79, 94), 'pass', (77, 76), (98, 58), (70, 79), (86, 98), (58, 70), (85, 19)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",uncover blue all,4,uncover,7,"[(83, 100), (67, 61), (100, 68), (77, 50), (85, 100), 'pass', (54, 77)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",clear nocolor B,8,clear,13,"[(99, 84), 'pass', (98, 68), (79, 59), (97, 41), (71, 65), (78, 66), 'pass', (96, 50), (75, 76), (65, 69), (83, 32), (101, 88)]"
40168,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'green', 'red', 'red', 'white', 'white', 'white', 'green', 'white', 'blue', 'green', 'blue', 'white', 'red', 'red', 'red', 'blue', 'green', 'red', 'green', 'green', 'red', 'green', 'blue', 'white', 'blue', 'green', 'blue', 'green', 'red', 'blue', 'green']",move red A,8,move,9,"[(78, 76), (79, 57), (67, 58), (91, 39), (97, 40), (87, 88), (105, 21), (71, 70), (89, 22)]"
