ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",uncover blue all,5,uncover,23,"[(64, 101), (59, 63), (82, 83), (74, 44), (87, 89), (105, 71), (86, 85), (104, 84), (71, 70), (89, 52), (84, 67), (102, 49), (49, 104), (52, 86), (67, 89), (100, 71), (86, 102), (85, 84), (84, 85), (104, 53), (53, 104), 'pass', (71, 105)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",clear nocolor A2,5,clear,9,"[(59, 56), (77, 38), (95, 97), (78, 95), (95, 101), (54, 95), (95, 78), (94, 79), (93, 73)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",uncover red all,6,uncover,16,"[(78, 97), (64, 79), (62, 63), (96, 64), (59, 76), (102, 59), (54, 56), (72, 73), (73, 38), (90, 20), (20, 90), (79, 62), (62, 79), (86, 69), (59, 58), (77, 40)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",clear nocolor B,10,clear,10,"[(78, 41), (62, 23), (80, 75), (64, 76), (82, 68), (81, 50), (100, 84), (99, 85), (98, 67), (96, 66)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",fill nocolor B2,13,fill,14,"[(62, 101), (64, 83), (80, 65), (98, 47), (78, 64), (96, 63), (59, 29), (77, 46), (95, 45), (94, 28), (102, 27), (103, 11), (93, 10), (86, 9)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",cover green all,5,cover,17,"[(62, 60), (80, 42), (42, 80), (64, 97), (54, 56), (59, 73), (73, 59), (60, 62), (62, 60), (80, 101), (101, 80), (82, 63), (100, 45), (102, 68), (107, 70), (103, 50), (50, 52)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",cover blue all,6,cover,13,"[(62, 76), 'pass', (91, 36), 'pass', (78, 41), (76, 75), (75, 76), 'pass', (64, 84), 'pass', (88, 68), (106, 85), (107, 69)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",move green B2,10,move,12,"[(88, 101), (107, 83), (74, 65), (106, 63), (78, 47), (64, 97), (62, 79), (80, 78), (98, 64), (103, 98), (59, 76), (77, 46)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",move red C,13,move,14,"[(64, 85), (82, 101), (62, 84), (80, 68), (54, 56), (72, 67), (59, 76), (93, 66), (77, 58), (95, 48), (78, 97), (96, 49), (91, 50), (90, 30)]"
26027,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'red', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'green', 'white', 'white', 'green', 'green', 'white', 'red', 'green', 'green', 'white', 'white', 'white', 'blue', 'blue', 'green', 'white', 'red', 'red', 'blue', 'red', 'blue', 'red', 'red', 'white', 'green', 'green', 'blue', 'white', 'blue', 'red', 'blue', 'blue', 'green', 'green']",fill nocolor A2,13,fill,15,"[(62, 76), (103, 75), (64, 58), (59, 103), (103, 59), (80, 57), (81, 41), (82, 40), (74, 39), (99, 23), (54, 22), (72, 21), (91, 5), (92, 4), (90, 3)]"
