ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",uncover green all,6,uncover,15,"[(76, 95), 'pass', (57, 54), (92, 55), (75, 77), (93, 36), (78, 61), 'pass', (80, 43), 'pass', (85, 102), 'pass', (55, 59), 'pass', (73, 92)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",move red A,10,move,19,"[(79, 74), 'pass', (83, 54), (101, 58), (104, 55), 'pass', (63, 79), 'pass', (81, 62), 'pass', (99, 95), (95, 56), (85, 102), 'pass', (103, 36), (102, 60), (89, 102), (106, 84), (107, 37)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",move green B1,10,move,10,"[(89, 60), (106, 62), (73, 61), (91, 42), (92, 43), (76, 95), (94, 44), (57, 94), (75, 77), (93, 24)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",clear nocolor A,10,clear,13,"[(57, 60), (76, 42), (94, 64), 'pass', (75, 45), (85, 27), (93, 61), 'pass', (92, 62), (73, 43), (72, 44), (90, 24), (91, 25)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",fill nocolor A2,13,fill,14,"[(63, 95), 'pass', (78, 77), (79, 58), (80, 59), (96, 39), (81, 41), (82, 40), (98, 23), (83, 22), (92, 21), (97, 3), (99, 4), (100, 5)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",clear nocolor A2,5,clear,5,"[(57, 55), (76, 74), (75, 54), (93, 56), (94, 61)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",uncover blue all,5,uncover,9,"[(57, 74), (76, 54), (79, 95), 'pass', (83, 102), 'pass', (63, 77), (81, 76), (82, 81)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",cover blue all,5,cover,10,"[(80, 60), 'pass', (98, 45), 'pass', (104, 87), 'pass', (73, 64), (87, 104), (91, 67), (89, 87)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",fill nocolor B2,11,fill,12,"[(80, 64), 'pass', (79, 65), (98, 46), (85, 47), (97, 45), (89, 29), (78, 28), (103, 27), (104, 9), (105, 10), (96, 11)]"
92567,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'green', 'white', 'blue', 'red', 'white', 'blue', 'red', 'green', 'blue', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'red', 'green', 'green', 'green', 'green', 'white', 'green', 'blue', 'green', 'red', 'blue', 'blue', 'white', 'red', 'red', 'blue', 'green', 'red']",cover green all,5,cover,6,"[(85, 71), 'pass', (105, 88), (63, 62), (72, 55), (90, 74)]"
