ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",uncover green all,4,uncover,7,"[(73, 74), (79, 98), (89, 102), (58, 77), (72, 59), (90, 58), (69, 84)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",cover red all,6,cover,19,"[(72, 55), 'pass', (92, 40), (40, 92), (92, 40), (40, 92), (92, 40), (40, 92), (92, 81), (64, 63), (89, 45), (68, 27), (90, 40), 'pass', (96, 61), 'pass', (88, 77), 'pass', (69, 64)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",move blue B,14,move,21,"[(75, 98), (58, 54), (92, 80), 'pass', (89, 62), 'pass', (68, 85), (69, 92), (86, 44), (104, 26), (87, 104), 'pass', (105, 8), 'pass', (88, 105), 'pass', (106, 81), 'pass', (76, 77), 'pass', (94, 63)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",cover blue all,4,cover,9,"[(103, 71), (68, 70), (99, 83), 'pass', (73, 74), 'pass', (58, 57), 'pass', (79, 68)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",move blue C,9,move,10,"[(101, 85), 'pass', (75, 67), (92, 102), (64, 101), (82, 83), (100, 49), (58, 75), (76, 77), (94, 84)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",fill nocolor B1,15,fill,16,"[(58, 61), (76, 78), (95, 43), (73, 98), (75, 80), (93, 60), (94, 42), (92, 62), (91, 44), (72, 25), (90, 24), 'pass', (64, 26), (82, 6), (99, 7), (100, 8)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",clear nocolor B,8,clear,9,"[(64, 50), 'pass', (82, 32), (99, 85), (100, 67), (101, 102), (79, 49), (97, 31), (96, 84)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",uncover red all,4,uncover,9,"[(79, 98), (96, 81), (81, 96), 'pass', (64, 102), 'pass', (58, 54), 'pass', (75, 78)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",clear nocolor C2,7,clear,7,"[(69, 102), (87, 85), (88, 84), (89, 67), (107, 66), (106, 48), (105, 49)]"
97388,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'green', 'green', 'white', 'white', 'green', 'red', 'white', 'blue', 'red', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'blue', 'green', 'green', 'blue', 'green', 'green', 'blue', 'red', 'blue', 'red', 'green', 'red', 'white', 'red', 'blue', 'blue', 'white', 'green', 'blue', 'blue', 'blue', 'green']",fill nocolor C2,11,fill,11,"[(103, 70), (68, 71), (86, 53), (104, 52), (101, 51), (64, 33), (82, 34), (99, 35), (100, 17), (79, 16), (97, 15)]"
