ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",clear nocolor A2,6,clear,8,"[(75, 72), (79, 54), (76, 79), 'pass', (77, 86), (95, 68), (94, 69), (93, 71)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",fill nocolor B2,13,fill,13,"[(90, 83), (91, 65), (75, 64), (92, 47), (79, 63), (80, 45), (85, 46), (84, 28), (87, 27), (89, 9), (102, 29), (103, 11), (104, 10)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",cover red all,7,cover,13,"[(79, 72), (80, 73), (82, 59), (101, 41), (41, 86), (59, 68), (68, 59), 'pass', (81, 71), (99, 53), (100, 69), 'pass', (98, 74)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",fill nocolor A2,12,fill,12,"[(90, 57), (91, 39), (79, 58), (80, 40), (82, 59), (101, 41), (84, 21), (85, 3), (87, 22), (89, 4), (96, 23), (97, 5)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",uncover red all,3,uncover,7,"[(75, 58), (81, 64), (77, 78), (95, 60), (60, 95), 'pass', (87, 70)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",clear nocolor C,11,clear,11,"[(84, 72), (85, 73), (87, 57), (89, 58), (88, 78), (106, 60), (102, 63), (103, 45), (104, 74), (105, 56), (107, 61)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",cover blue all,5,cover,7,"[(90, 57), (91, 58), (58, 78), (92, 61), (101, 62), (82, 63), (84, 82)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",move blue B1,7,move,7,"[(75, 78), (81, 62), (99, 61), (82, 83), (100, 60), (76, 75), (94, 43)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",uncover blue all,5,uncover,5,"[(79, 72), (80, 73), (76, 59), (82, 86), (81, 74)]"
93952,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'green', 'red', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'green', 'green', 'white', 'red', 'green', 'red', 'red', 'red', 'red', 'red', 'blue', 'red', 'blue', 'blue', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'red', 'green', 'green']",move green A1,11,move,12,"[(84, 72), (85, 73), (88, 74), (82, 59), (59, 54), (76, 55), (101, 56), (102, 36), (103, 37), (106, 38), (89, 106), (107, 19)]"
