ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",uncover blue all,5,uncover,9,"[(54, 98), 'pass', (72, 79), 'pass', (75, 56), 'pass', (66, 85), (71, 105), (84, 88)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",clear nocolor B,7,clear,11,"[(97, 105), 'pass', (99, 85), 'pass', (82, 87), 'pass', (100, 88), (101, 70), (78, 77), 'pass', (96, 59)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",move blue B,11,move,23,"[(66, 98), (82, 56), (71, 79), 'pass', (86, 80), 'pass', (75, 81), 'pass', (95, 82), 'pass', (93, 83), 'pass', (84, 105), 'pass', (102, 60), 'pass', (54, 93), 'pass', (72, 95), (60, 102), (90, 60), 'pass', (102, 65)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",fill nocolor A2,12,fill,23,"[(78, 77), (99, 85), (85, 55), (66, 56), (96, 57), (97, 59), (82, 36), (100, 38), (101, 37), (71, 41), (84, 39), (103, 40), (86, 18), (102, 0), (0, 23), (18, 5), (104, 22), (89, 20), (20, 21), (106, 20), (107, 4), 'pass', (20, 3)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",uncover green all,5,uncover,9,"[(54, 77), (97, 59), (74, 57), (92, 39), (39, 92), 'pass', (82, 98), (71, 97), (89, 105)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",cover red all,4,cover,13,"[(75, 36), (58, 56), (93, 38), (76, 55), (71, 85), (66, 98), (98, 66), 'pass', (89, 79), (106, 98), (95, 37), (94, 19), (107, 1)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",move green C,8,move,13,"[(82, 105), 'pass', (73, 85), (74, 87), (92, 88), (91, 67), (100, 68), (99, 69), (54, 92), (58, 98), (72, 70), (90, 52), (101, 34)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",clear nocolor B1,3,clear,4,"[(97, 83), 'pass', (78, 65), (96, 85)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",fill nocolor B2,14,fill,14,"[(97, 81), (78, 63), (71, 83), (95, 65), (54, 64), (58, 46), (89, 47), (106, 29), (107, 45), (96, 28), (73, 27), (86, 11), (72, 10), (104, 9)]"
39232,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'green', 'green', 'green', 'blue', 'red', 'white', 'blue', 'white', 'white', 'white', 'green', 'white', 'red', 'white', 'blue', 'white', 'white', 'green', 'blue', 'red', 'green', 'blue', 'red', 'blue', 'red', 'red', 'white', 'blue', 'green', 'green', 'blue', 'red', 'red', 'white', 'green', 'green']",cover green all,5,cover,9,"[(78, 55), 'pass', (99, 64), (101, 46), (86, 88), (104, 105), (96, 28), (97, 10), (95, 56)]"
