ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",uncover green all,5,uncover,8,"[(65, 87), (77, 89), (67, 55), 'pass', (85, 56), (80, 54), (79, 71), (83, 70)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",clear nocolor C,9,clear,11,"[(102, 54), (80, 55), (67, 56), (85, 57), (103, 94), (104, 76), (105, 58), (88, 102), (102, 59), (106, 61), (107, 60)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",uncover red all,5,uncover,7,"[(88, 86), (65, 84), (67, 82), 'pass', (77, 94), (78, 76), (74, 55)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",move green A2,12,move,14,"[(79, 94), 'pass', (97, 76), (77, 62), (99, 77), (100, 57), (102, 58), (104, 59), (65, 97), (83, 39), (101, 40), (67, 99), (85, 81), (103, 41)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",cover red all,5,cover,13,"[(79, 60), (97, 81), (81, 62), (99, 44), (65, 49), (88, 86), (86, 88), (74, 65), (104, 87), (44, 54), (73, 74), 'pass', (65, 89)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",move red B2,13,move,16,"[(107, 81), 'pass', (105, 82), (67, 61), (61, 64), (85, 46), (80, 63), (78, 45), (96, 47), (77, 56), (95, 29), (56, 95), (88, 105), (106, 27), (74, 94), (92, 28)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",fill nocolor B2,13,fill,15,"[(77, 82), (74, 64), (73, 81), (72, 63), (90, 47), (75, 94), (93, 46), (88, 45), (80, 29), (98, 28), (67, 11), (91, 27), (85, 10), 'pass', (79, 9)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",fill nocolor C1,13,fill,13,"[(65, 84), (88, 86), (77, 68), (74, 66), (73, 50), (72, 48), (80, 49), (91, 30), (92, 31), (90, 32), (95, 13), (98, 12), (78, 14)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",cover blue all,6,cover,7,"[(105, 70), (67, 47), (78, 59), (80, 56), (85, 80), (96, 55), (107, 54)]"
26365,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'white', 'blue', 'blue', 'blue', 'green', 'white', 'blue', 'red', 'green', 'red', 'white', 'white', 'green', 'white', 'red', 'white', 'white', 'blue', 'white', 'blue', 'blue', 'red', 'blue', 'white', 'red', 'red', 'green', 'blue', 'green', 'green', 'green', 'green', 'green', 'green', 'red', 'red', 'red']",clear nocolor A2,4,clear,7,"[(77, 54), (65, 55), (75, 82), (79, 81), (93, 56), (88, 36), (95, 79)]"
