ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",uncover blue all,6,uncover,13,"[(61, 80), (79, 62), (58, 77), (76, 59), (84, 85), (82, 67), (67, 70), (97, 84), (84, 65), (62, 84), (84, 97), (54, 79), (75, 74)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",move blue A2,8,move,10,"[(84, 77), (98, 43), (102, 57), (104, 39), (87, 40), (107, 21), (43, 98), (61, 81), (79, 80), (97, 59)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",fill nocolor C1,14,fill,15,"[(88, 85), (99, 64), (61, 86), (79, 66), (97, 68), (75, 48), (58, 67), (93, 49), (106, 50), (95, 32), (87, 31), (107, 30), (105, 13), (64, 12), (82, 14)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",clear nocolor B,10,clear,11,"[(61, 73), (98, 36), (83, 86), (99, 78), (78, 77), (101, 57), (79, 85), (96, 59), (97, 40), (82, 67), (100, 66)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",uncover red all,3,uncover,4,"[(87, 89), (104, 71), (82, 65), (61, 80)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",fill nocolor B1,13,fill,13,"[(99, 80), (83, 62), (58, 78), (95, 60), (76, 42), (75, 43), (94, 44), (93, 24), (82, 25), (100, 26), (101, 8), (92, 7), (91, 6)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",move red C,8,move,8,"[(61, 85), (79, 67), (82, 66), (100, 49), (58, 86), (95, 48), (92, 68), (91, 50)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",clear nocolor A,11,clear,13,"[(58, 80), (82, 62), (76, 82), (75, 81), (94, 64), (93, 63), (95, 45), (103, 46), (92, 103), (91, 85), (54, 86), (72, 66), (90, 67)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",cover red all,7,cover,7,"[(54, 73), (96, 74), (99, 64), (98, 85), (75, 40), (88, 43), (93, 77)]"
79463,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'white', 'white', 'blue', 'blue', 'white', 'white', 'red', 'white', 'white', 'red', 'green', 'blue', 'white', 'white', 'blue', 'green', 'white', 'green', 'red', 'red', 'blue', 'blue', 'red', 'green', 'blue', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'red', 'green', 'blue']",cover green all,6,cover,7,"[(61, 80), (58, 78), (92, 36), (107, 70), (82, 65), (100, 47), (79, 81)]"
