ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",move green A,13,move,19,"[(58, 104), (76, 86), (94, 92), 'pass', (70, 89), (63, 73), (88, 74), (89, 75), (80, 56), (65, 57), (102, 38), (86, 39), (83, 94), (81, 76), (61, 64), (79, 58), (78, 83), (96, 77), (98, 40)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",cover blue all,7,cover,8,"[(107, 52), (72, 75), (61, 87), (52, 85), (90, 60), (91, 45), (82, 52), (100, 47)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",move red C2,9,move,10,"[(58, 89), (65, 87), (61, 71), (82, 53), (72, 35), (100, 17), (90, 52), (91, 34), (79, 100), (97, 16)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",fill nocolor B2,10,fill,11,"[(70, 64), (93, 43), (43, 46), (103, 47), (78, 45), (105, 29), (58, 11), (76, 28), (61, 10), (72, 27), (94, 9)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",clear nocolor B,15,clear,17,"[(61, 54), (82, 73), (63, 75), (100, 55), (79, 77), (65, 57), (80, 59), (98, 41), (78, 39), (97, 40), (81, 92), (83, 74), (96, 56), (102, 38), (101, 21), (107, 37), (99, 3)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",uncover green all,8,uncover,18,"[(70, 87), (93, 85), (65, 67), (63, 69), (61, 64), (95, 65), (58, 46), (88, 47), (76, 49), (94, 84), (78, 31), (72, 28), (47, 95), (65, 94), (84, 93), (102, 92), (79, 102), (80, 104)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",uncover red all,6,uncover,17,"[(70, 87), (65, 85), (88, 84), (61, 88), (72, 92), (58, 89), (89, 104), (76, 69), (88, 66), (63, 86), (86, 51), (78, 33), (82, 63), (100, 48), (79, 78), (48, 45), (45, 100)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",cover red all,6,cover,7,"[(70, 89), 'pass', (65, 64), (103, 43), (63, 40), (93, 54), (78, 73)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",clear nocolor A,8,clear,9,"[(72, 89), (90, 71), (58, 53), (91, 35), (76, 87), (93, 69), (94, 84), (63, 85), (95, 66)]"
27371,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'red', 'white', 'blue', 'white', 'blue', 'white', 'white', 'white', 'white', 'blue', 'white', 'red', 'white', 'white', 'white', 'blue', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'white', 'white', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'blue', 'green', 'green', 'green', 'red', 'green', 'blue', 'red', 'blue', 'green', 'blue', 'white', 'blue', 'red', 'red']",fill nocolor B1,11,fill,14,"[(72, 43), 'pass', (90, 25), (91, 7), (93, 60), (58, 64), (63, 42), (76, 47), (47, 24), (65, 6), (94, 62), (95, 44), (83, 26), (102, 8)]"
