ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",move red B1,9,move,10,"[(88, 80), (89, 62), (107, 61), (85, 44), (84, 26), (76, 43), (72, 25), (75, 72), (25, 60), (93, 42)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",clear nocolor B,8,clear,8,"[(82, 86), (100, 68), (101, 50), (98, 69), (79, 51), (97, 70), (78, 71), (96, 53)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",cover blue all,5,cover,17,"[(98, 86), (79, 69), (97, 70), (78, 71), (96, 56), (56, 57), (69, 83), (83, 58), (70, 83), (83, 59), (91, 41), (101, 91), (41, 73), (82, 56), (100, 55), (55, 54), (71, 36)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",fill nocolor B1,13,fill,13,"[(87, 80), (88, 60), (72, 61), (74, 62), (89, 44), (107, 43), (90, 42), (91, 24), (106, 25), (105, 26), (84, 8), (85, 7), (75, 6)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",move red B2,11,move,11,"[(72, 99), (76, 81), (88, 83), (89, 65), (107, 64), (75, 56), (93, 63), (84, 45), (85, 47), (78, 46), (96, 28)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",uncover red all,3,uncover,3,"[(89, 86), (75, 73), (78, 80)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",uncover green all,5,uncover,5,"[(79, 99), (85, 57), (88, 71), (87, 83), (76, 60)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",fill nocolor A2,12,fill,12,"[(84, 59), (82, 58), (85, 57), (100, 39), (87, 41), (101, 40), (72, 21), (74, 22), (88, 23), (91, 3), (89, 5), (90, 4)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",cover red all,7,cover,8,"[(84, 99), (79, 58), (74, 54), (82, 67), (77, 81), (87, 71), (101, 70), (97, 60)]"
53007,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'blue', 'blue', 'red', 'blue', 'red', 'green', 'white', 'white', 'green', 'white', 'red', 'red', 'white', 'green', 'red', 'red', 'blue', 'green', 'blue', 'red', 'green', 'blue', 'red', 'green', 'green', 'white', 'blue', 'blue', 'blue', 'green', 'blue', 'green', 'green', 'red']",clear nocolor C2,6,clear,6,"[(87, 86), (88, 66), (89, 83), (106, 67), (107, 65), (105, 68)]"
