ID,config,goal,goal_optimal,goal_type,total_moves,moveIDs
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",move green B2,11,move,12,"[(56, 101), (106, 82), (86, 83), (97, 64), (95, 65), (78, 95), (67, 86), (96, 67), (67, 63), (85, 45), (84, 46), (102, 47)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",uncover green all,4,uncover,19,"[(81, 101), (99, 79), (79, 62), (56, 60), (60, 76), (86, 88), (88, 89), (106, 71), (67, 86), (100, 67), (67, 68), (101, 50), (78, 99), (74, 100), (71, 106), (89, 88), (88, 89), (73, 32), (84, 101)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",fill nocolor A2,13,fill,14,"[(81, 76), (100, 58), (84, 77), (102, 59), (87, 39), (105, 21), (67, 40), (85, 41), (107, 22), (86, 88), (99, 23), (104, 4), (80, 3), (97, 5)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",cover blue all,5,cover,6,"[(81, 60), (100, 89), (99, 69), (97, 62), (95, 76), (86, 72)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",clear nocolor A2,5,clear,9,"[(95, 101), (100, 63), (57, 72), (107, 69), (94, 79), 'pass', (75, 54), 'pass', (93, 55)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",move red C,8,move,8,"[(100, 88), (81, 70), (57, 89), (75, 71), (73, 69), (91, 53), (80, 79), (98, 52)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",uncover red all,4,uncover,4,"[(73, 72), (57, 76), (86, 101), (80, 79)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",clear nocolor B,8,clear,9,"[(78, 76), (67, 69), (100, 88), (81, 70), (96, 77), (97, 59), (80, 68), (99, 66), (98, 89)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",fill nocolor C2,14,fill,17,"[(86, 89), (80, 79), (67, 88), 'pass', (81, 71), 'pass', (85, 70), (99, 53), (103, 69), (100, 52), (84, 51), (98, 35), (57, 33), (95, 34), (56, 17), (75, 16), (102, 15)]"
96815,"['white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'green', 'red', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'white', 'red', 'white', 'white', 'white', 'white', 'white', 'red', 'blue', 'red', 'white', 'white', 'blue', 'white', 'blue', 'red', 'white', 'white', 'green', 'green', 'green', 'blue', 'white', 'white', 'blue', 'red', 'blue', 'blue', 'blue', 'green', 'green', 'green', 'red', 'green', 'red', 'white', 'green', 'blue', 'red', 'blue', 'green', 'red']",cover red all,6,cover,9,"[(78, 39), (80, 55), (87, 63), (105, 80), (56, 49), (106, 31), (97, 89), 'pass', (84, 82)]"
